image_id,pred_id,gt_id,class_id,detection_score,iou,angle_error_deg,gt_w,gt_h,gt_ar,pred_w,pred_h,pred_ar,d_tip,z_0.25,z_0.50,z_1.00
00172,0,0,4,0.9976648092269897,0.8664352908968815,1.0248858435908619,347.3758850097656,207.195556640625,1.6765604950316553,342.7823486328125,208.01954650878906,1.6478372075401557,0.014994049308001654,0,0,0
00092,0,8,13,0.9997720122337341,0.9025867328274525,1.0069859452351526,76.0,20.0,3.8,77.91244506835938,20.565555572509766,3.7884921121462876,0.03339119941729268,0,0,0
00092,1,33,13,0.9994401335716248,0.9131221270451972,1.0348940981838248,73.0,21.0,3.4761904761904763,76.02315521240234,20.30980682373047,3.74317470728353,0.03139230699062896,0,0,0
00092,2,10,13,0.9994344115257263,0.9256203282722322,0.5607696867582196,90.0,24.0,3.75,86.33319091796875,23.190549850463867,3.7227746420269496,0.018350852109132534,0,0,0
00092,3,37,13,0.9994215965270996,0.9047608720390385,0.27196196789340044,38.0,12.0,3.1666666666666665,38.978492736816406,12.500449180603027,3.118167369321369,0.007515472096928198,0,0,0
00092,4,47,13,0.9994149208068848,0.9207211309696615,1.9720097126879141,54.0,18.0,3.0,54.45438003540039,17.3010196685791,3.1474665122944527,0.05161690122014802,0,0,0
00092,5,17,13,0.9993927478790283,0.8413549171239473,0.101917578316763,60.99999237060547,19.999996185302734,3.0500002002716444,64.47753143310547,22.489099502563477,2.8670570569424463,0.0027126646412003346,0,0,0
00092,6,12,13,0.9993810653686523,0.8600005674770422,0.016765609934214037,67.0,17.0,3.9411764705882355,62.580406188964844,18.56682014465332,3.3705505682396617,0.00057662385437788,0,0,0
00092,7,36,13,0.9993809461593628,0.8764607479728044,0.7705930980610113,69.0,18.0,3.8333333333333335,68.88900756835938,19.333751678466797,3.5631474280848114,0.0257772141398135,0,0,0
00092,8,56,13,0.9993440508842468,0.9042332420399345,1.7939248455708787,71.47762298583984,21.093826293945312,3.388556537338913,74.46128845214844,20.890594482421875,3.56434511783774,0.05303900807745207,0,0,0
00092,9,27,13,0.9993213415145874,0.9202744982435498,0.23499015391612144,43.0,15.0,2.8666666666666667,44.42057418823242,14.479215621948242,3.0678853984947727,0.005878587902960746,0,0,0
00092,10,9,13,0.999290943145752,0.8979990292386507,0.6772653932419571,93.99998474121094,20.999996185302734,4.4761905626915635,94.29778289794922,22.564939498901367,4.178951284249637,0.02645481386694803,0,0,0
00092,11,14,13,0.9992862343788147,0.8917266994228537,1.4065929928159187,74.0,23.0,3.217391304347826,78.23887634277344,21.747411727905273,3.597617837086375,0.03948899494423455,0,0,0
00092,12,26,13,0.9992807507514954,0.8683547872609866,0.23985324860517052,39.0,12.0,3.25,40.215423583984375,13.131291389465332,3.0625642513917155,0.006802602109612785,0,0,0
00092,13,45,13,0.9992576241493225,0.9495777479927451,0.6292491633767675,38.0,14.0,2.7142857142857144,38.728431701660156,13.772160530090332,2.8120810541703825,0.01490448070867642,0,0,0
00092,14,59,13,0.9992467164993286,0.8251994766239448,4.002007098183802,30.59589958190918,10.044441223144531,3.0460529264096556,32.00291061401367,11.411983489990234,2.804325001178306,0.10629417779879638,0,0,0
00092,15,13,13,0.9992324113845825,0.9158734139288965,1.2994136643600787,76.0,22.0,3.4545454545454546,75.89692687988281,21.143550872802734,3.5896017341869557,0.03916954105863901,0,0,0
00092,16,42,13,0.9991175532341003,0.9190318108733666,0.4678244725326861,60.99999237060547,18.999996185302734,3.2105265588311767,60.06888198852539,18.267160415649414,3.2883535602536553,0.01310695323306873,0,0,0
00092,17,23,13,0.9990369081497192,0.8863860776445062,1.3459955544995654,66.0,21.0,3.142857142857143,69.939453125,21.41160774230957,3.266426975812698,0.036912689655268484,0,0,0
00092,18,57,13,0.9990233182907104,0.8870064476680419,2.699583497529833,35.24220275878906,13.037907600402832,2.703056643667285,33.226627349853516,12.884305953979492,2.5788449504795423,0.0636558884619823,0,0,0
00092,19,31,13,0.9989514350891113,0.8142382423026202,2.155072442822596,76.0,20.0,3.8,76.67658233642578,18.166227340698242,4.220831375628849,0.07144805892727712,0,0,0
00092,20,28,13,0.9989506006240845,0.9212173977340387,1.558359796173602,76.0,26.0,2.923076923076923,78.74161529541016,25.196636199951172,3.1250844227993713,0.03974676661941202,0,0,0
00092,21,32,13,0.9989312291145325,0.9198732796472353,0.6232522572854963,77.0,21.0,3.6666666666666665,79.91801452636719,20.668121337890625,3.8667285342405275,0.019942247305005285,0,0,0
00092,22,30,13,0.9988813996315002,0.9115974034642844,1.3716497450221334,74.0,21.0,3.5238095238095237,74.44493103027344,20.157062530517578,3.693243046578072,0.04217562623570439,0,0,0
00092,23,24,13,0.9988380074501038,0.911125212949671,0.4819629641146125,67.0,20.0,3.35,68.64078521728516,19.680072784423828,3.4878318779192843,0.014089666835782272,0,0,0
00092,24,39,13,0.9988306164741516,0.8985904069833717,0.044571310045335946,37.0,13.0,2.8461538461538463,39.21077346801758,13.086295127868652,2.996323488419123,0.0011070343557333417,0,0,0
00092,25,22,13,0.9988247752189636,0.9237214436009256,0.6451361833862171,62.0,19.0,3.263157894736842,63.56019592285156,18.853946685791016,3.371187846349047,0.018370783720847144,0,0,0
00092,26,34,13,0.9988246560096741,0.901680780801078,0.32738895300805393,64.0,19.0,3.3684210526315788,60.92863082885742,18.364042282104492,3.3178223994959724,0.0096235521195144,0,0,0
00092,27,15,13,0.998737633228302,0.8805991626979074,0.39446824084674914,63.0,17.0,3.7058823529411766,66.62553405761719,16.724279403686523,3.9837611205497416,0.012756972296647837,0,0,0
00092,28,11,13,0.9987151622772217,0.876715367848311,1.495125904837624,69.0,23.0,3.0,73.17414093017578,21.413047790527344,3.417268837486385,0.03913786253346526,0,0,0
00092,29,35,13,0.9985800981521606,0.9201621029184003,0.607023727817546,64.0,19.0,3.3684210526315788,63.216915130615234,19.498626708984375,3.242121410606153,0.017843140196889675,0,0,0
00092,30,44,13,0.9984145164489746,0.9027658261896513,0.4949266631592967,51.0,17.0,3.0,50.14131164550781,16.809173583984375,2.9829730411780617,0.01295698860588506,0,0,0
00092,31,51,13,0.998400866985321,0.8623861418788378,0.51812198558066,38.0,13.0,2.923076923076923,36.42727279663086,12.666383743286133,2.8759015623491813,0.013216416557328331,0,0,0
00092,32,29,13,0.99830162525177,0.9075113087156164,2.4283756322714862,80.0,22.0,3.6363636363636362,79.38778686523438,21.779672622680664,3.645040411790324,0.0770372043039708,0,0,0
00092,33,46,13,0.9982678890228271,0.8251103621868874,0.05341640502050246,26.0,10.0,2.6,28.401155471801758,10.616697311401367,2.675140360392634,0.0012119796092734472,0,0,0
