dataset,seed,endpoint,score,score_direction,n,event_base_rate,nrc,nrc_mother_scene_ci_lo,nrc_mother_scene_ci_hi,aurc,risk70,risk90,prediction_identity_hash,mask_hash,coverage_grid_hash,tie_count,stable_tie_break,direction,direct_computation,symmetry_approximation,positive_negative_identity_match,only_reliability_score_sign_changed,box_class_detection_score_nms_unchanged,complementary_ranking_traceable,nan_count,direction_inversion_check
DIOR-R,0,continuous_angle_error,phase_mod,descending; larger=more reliable,48282,,1.1998360054558437,1.1644659438493485,1.2358097753264181,2.0009615133675016,1.7126794304438804,1.5871139703973727,2d0c1c72534815f4057e23b92ecabded21841b3ec971973dfa5068d044eab4aa,8750367973c6de6138cc858bcd129fce90b29f6e3b2546ce1253738cb8c833f3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,67,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,0,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,48282,,1.1484065909799268,1.1024864495092639,1.193276992066778,1.9349714128261228,1.454568044051945,1.6924440445879554,2d0c1c72534815f4057e23b92ecabded21841b3ec971973dfa5068d044eab4aa,8750367973c6de6138cc858bcd129fce90b29f6e3b2546ce1253738cb8c833f3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,67,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,0,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,48282,0.009071703740524418,0.9519933838431957,0.834161069540896,1.0487382179684528,0.00863818782333691,0.007899875732291851,0.007110967920099415,2d0c1c72534815f4057e23b92ecabded21841b3ec971973dfa5068d044eab4aa,8750367973c6de6138cc858bcd129fce90b29f6e3b2546ce1253738cb8c833f3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,67,original matched-row order,NEAR_RANDOM_OR_UNCERTAIN,True,False,True,True,True,True,0,PASS
DIOR-R,0,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,48282,0.009071703740524418,1.5086363347507479,1.341527568432578,1.6763521584394647,0.013664861201448896,0.008550801822593053,0.00911308510148663,2d0c1c72534815f4057e23b92ecabded21841b3ec971973dfa5068d044eab4aa,8750367973c6de6138cc858bcd129fce90b29f6e3b2546ce1253738cb8c833f3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,67,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,1,continuous_angle_error,phase_mod,descending; larger=more reliable,48152,,1.193130756389884,1.1534366379279577,1.230030110370765,1.9628145954269902,1.6635909976967709,1.561812157154873,7e096397c3fc6ab37fdf04c80936b3f92c3536ae70847d88d868018603abad74,0aedfcfbf098b033afb4bb99ab13f2243583cb47dc1ee0f9c36a3a5c2fa1f8f1,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,1,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,48152,,1.1666797814175225,1.120437898056492,1.21269305380146,1.9292268210615267,1.425266900045598,1.6635494621835736,7e096397c3fc6ab37fdf04c80936b3f92c3536ae70847d88d868018603abad74,0aedfcfbf098b033afb4bb99ab13f2243583cb47dc1ee0f9c36a3a5c2fa1f8f1,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,1,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,48152,0.00868084399401894,0.9534014081259071,0.8442244923588346,1.06786466540434,0.008278093956931585,0.007713531313970392,0.006899416203244341,7e096397c3fc6ab37fdf04c80936b3f92c3536ae70847d88d868018603abad74,0aedfcfbf098b033afb4bb99ab13f2243583cb47dc1ee0f9c36a3a5c2fa1f8f1,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,NEAR_RANDOM_OR_UNCERTAIN,True,False,True,True,True,True,0,PASS
DIOR-R,1,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,48152,0.00868084399401894,1.5098416834216177,1.3281328519109297,1.6857603386905642,0.01308738824028183,0.007891535882754324,0.008883863673073818,7e096397c3fc6ab37fdf04c80936b3f92c3536ae70847d88d868018603abad74,0aedfcfbf098b033afb4bb99ab13f2243583cb47dc1ee0f9c36a3a5c2fa1f8f1,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,2,continuous_angle_error,phase_mod,descending; larger=more reliable,48195,,1.2031614940895976,1.1652989268011542,1.2409796625067302,1.9531277510110203,1.6426295997933362,1.5442108240306753,06a3e729c54b8be0a8ff066c0962ef43a1644f3821f03d688e09b27bccedd2b0,16802cd3ad49b2c47281342bf34949a4567d0e22e93009c8d9460baa5efb2465,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
DIOR-R,2,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,48195,,1.1779774508903447,1.1217992425938503,1.2325744061050414,1.9214088186849183,1.4163796472650028,1.64300200117634,06a3e729c54b8be0a8ff066c0962ef43a1644f3821f03d688e09b27bccedd2b0,16802cd3ad49b2c47281342bf34949a4567d0e22e93009c8d9460baa5efb2465,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
